station,wind_speed,wind_direction,timestamp
VVTS,4.6,220,1602869400
VVTS,4.6,210,1602871200
VVTS,5.75,230,1602873000
VVTS,5.75,220,1602874800
VVTS,6.9,220,1602876600
VVTS,8.05,230,1602878400
VVTS,8.05,230,1602880200
VVTS,8.05,230,1602882000
VVTS,8.05,230,1602883800
VVTS,11.5,230,1602885600
VVTS,10.35,230,1602887400
VVTS,14.95,230,1602889200
VVTS,9.2,250,1602891000
VVTS,11.5,250,1602892800
VVTS,9.2,250,1602894600
VVTS,5.75,230,1602896400
VVTS,5.75,220,1602898200
VVTS,8.05,220,1602900000
VVTS,6.9,210,1602901800
VVTS,6.9,230,1602903600
VVTS,9.2,220,1602905400
VVTS,9.2,230,1602907200
VVTS,11.5,230,1602909000
VVTS,8.05,230,1602910800
VVTS,10.35,240,1602912600
VVTS,12.65,240,1602914400
VVTS,10.35,240,1602916200
VVTS,12.65,240,1602918000
VVTS,13.8,230,1602919800
VVTS,16.1,240,1602923400
VVTS,9.2,230,1602925200
VVTS,9.2,220,1602927000
VVTS,10.35,230,1602928800
VVTS,6.9,220,1602930600
VVTS,8.05,210,1602932400
VVTS,5.75,200,1602934200
VVTS,5.75,210,1602936000
VVTS,4.6,220,1602937800
VVTS,3.45,,1602939600
VVTS,4.6,180,1602941400
VVTS,3.45,,1602943200
VVTS,4.6,230,1602945000
VVTS,5.75,240,1602946800
VVTS,5.75,250,1602948600
VVTS,5.75,250,1602950400
VVTS,5.75,250,1602952200
VVTS,4.6,260,1602954000
VVTS,1.15,,1602955800
VVTS,1.15,,1602957600
VVTS,1.15,,1602959400
VVTS,2.3,150,1602961200
VVTS,1.15,,1602963000
VVTS,0,0,1602964800
VVTS,2.3,,1602966600
VVTS,2.3,110,1602968400
VVTS,1.15,,1602970200
VVTS,6.9,280,1602972000
VVTS,4.6,240,1602973800
VVTS,4.6,260,1602975600
VVTS,3.45,,1602977400
VVTS,4.6,230,1602979200
VVTS,3.45,190,1602981000
VVTS,3.45,,1602982800
VVTS,6.9,250,1602984600
VVTS,8.05,260,1602986400
VVTS,12.65,250,1602988200
VVTS,11.5,250,1602990000
VVTS,8.05,250,1602991800
VVTS,8.05,250,1602993600
VVTS,11.5,230,1602995400
VVTS,10.35,240,1602997200
VVTS,10.35,220,1602999000
VVTS,6.9,210,1603000800
VVTS,5.75,190,1603002600
VVTS,5.75,200,1603004400
VVTS,5.75,200,1603006200
VVTS,5.75,190,1603008000
VVTS,4.6,180,1603009800
VVTS,5.75,180,1603011600
VVTS,4.6,170,1603013400
VVTS,3.45,,1603015200
VVTS,4.6,160,1603017000
VVTS,4.6,190,1603018800
VVTS,3.45,,1603020600
VVTS,3.45,,1603022400
VVTS,4.6,180,1603024200
VVTS,3.45,,1603026000
VVTS,3.45,,1603027800
VVTS,3.45,,1603029600
VVTS,3.45,,1603031400
VVTS,2.3,,1603033200
VVTS,3.45,,1603035000
VVTS,3.45,,1603036800
VVTS,3.45,,1603038600
VVTS,3.45,,1603040400
VVTS,3.45,230,1603042200
VVTS,2.3,,1603044000
VVTS,2.3,,1603045800
VVTS,2.3,,1603047600
VVTS,1.15,210,1603049400
VVTS,3.45,200,1603051200
VVTS,2.3,,1603053000
VVTS,1.15,200,1603054800
VVTS,2.3,,1603056600
VVTS,3.45,210,1603058400
VVTS,1.15,,1603060200
VVTS,2.3,,1603062000
VVTS,2.3,,1603063800
VVTS,3.45,,1603065600
VVTS,1.15,,1603067400
VVTS,2.3,,1603069200
VVTS,1.15,,1603071000
VVTS,2.3,,1603072800
VVTS,3.45,,1603074600
VVTS,5.75,300,1603076400
VVTS,9.2,300,1603078200
VVTS,6.9,290,1603080000
VVTS,9.2,280,1603081800
VVTS,11.5,290,1603083600
VVTS,10.35,280,1603085400
VVTS,10.35,290,1603087200
VVTS,9.2,310,1603089000
VVTS,9.2,300,1603090800
VVTS,9.2,290,1603092600
VVTS,11.5,270,1603094400
VVTS,9.2,290,1603096200
VVTS,6.9,270,1603098000
VVTS,5.75,270,1603099800
VVTS,6.9,280,1603101600
VVTS,4.6,260,1603103400
VVTS,3.45,270,1603105200
VVTS,3.45,270,1603107000
VVTS,2.3,270,1603108800
VVTS,3.45,260,1603110600
VVTS,2.3,260,1603112400
VVTS,0,0,1603114200
VVTS,0,0,1603116000
VVTS,1.15,320,1603117800
VVTS,1.15,330,1603119600
VVTS,1.15,40,1603121400
VVTS,1.15,30,1603123200
VVTS,0,0,1603125000
VVTS,9.2,360,1603126800
VVTS,2.3,,1603128600
VVTS,5.75,150,1603130400
VVTS,2.3,,1603132200
VVTS,3.45,270,1603134000
VVTS,5.75,290,1603135800
VVTS,5.75,310,1603137600
VVTS,5.75,310,1603139400
VVTS,4.6,300,1603141200
VVTS,3.45,300,1603143000
VVTS,4.6,310,1603144800
VVTS,1.15,,1603146600
VVTS,2.3,340,1603148400
VVTS,2.3,310,1603150200
VVTS,1.15,,1603152000
VVTS,2.3,,1603153800
VVTS,5.75,330,1603155600
VVTS,4.6,340,1603157400
VVTS,5.75,20,1603159200
VVTS,5.75,10,1603161000
VVTS,4.6,,1603162800
VVTS,4.6,30,1603164600
VVTS,4.6,330,1603166400
VVTS,6.9,330,1603168200
VVTS,6.9,320,1603170000
VVTS,4.6,310,1603171800
VVTS,5.75,310,1603173600
VVTS,5.75,310,1603175400
VVTS,4.6,310,1603177200
VVTS,5.75,290,1603179000
VVTS,4.6,320,1603180800
VVTS,5.75,300,1603182600
VVTS,5.75,290,1603184400
VVTS,5.75,300,1603186200
VVTS,4.6,300,1603188000
VVTS,8.05,300,1603189800
VVTS,4.6,300,1603191600
VVTS,5.75,300,1603193400
VVTS,4.6,280,1603195200
VVTS,4.6,300,1603197000
VVTS,5.75,320,1603198800
VVTS,6.9,310,1603200600
VVTS,4.6,280,1603202400
VVTS,3.45,,1603204200
VVTS,4.6,280,1603206000
VVTS,3.45,300,1603207800
VVTS,4.6,300,1603209600
VVTS,4.6,310,1603211400
VVTS,5.75,310,1603213200
VVTS,3.45,300,1603215000
VVTS,4.6,300,1603216800
VVTS,5.75,320,1603218600
VVTS,4.6,320,1603220400
VVTS,5.75,340,1603222200
VVTS,5.75,330,1603224000
VVTS,5.75,310,1603225800
VVTS,5.75,310,1603227600
VVTS,3.45,310,1603229400
VVTS,4.6,290,1603231200
VVTS,8.05,320,1603233000
VVTS,5.75,320,1603234800
VVTS,5.75,330,1603236600
VVTS,6.9,350,1603238400
VVTS,6.9,360,1603240200
VVTS,6.9,350,1603242000
VVTS,6.9,360,1603243800
VVTS,6.9,10,1603245600
VVTS,8.05,360,1603247400
VVTS,4.6,10,1603249200
VVTS,6.9,10,1603251000
VVTS,4.6,350,1603252800
VVTS,2.3,,1603254600
VVTS,5.75,340,1603256400
VVTS,3.45,,1603258200
VVTS,5.75,320,1603260000
VVTS,8.05,350,1603261800
VVTS,9.2,10,1603263600
VVTS,9.2,10,1603265400
VVTS,8.05,20,1603267200
VVTS,8.05,20,1603269000
VVTS,5.75,10,1603270800
VVTS,4.6,20,1603272600
VVTS,4.6,50,1603274400
VVTS,3.45,50,1603276200
VVTS,5.75,100,1603279800
VVTS,2.3,,1603281600
VVTS,2.3,,1603283400
VVTS,2.3,,1603285200
VVTS,3.45,,1603287000
VVTS,1.15,,1603288800
VVTS,0,0,1603290600
VVTS,1.15,,1603292400
VVTS,1.15,290,1603294200
VVTS,2.3,260,1603296000
VVTS,3.45,250,1603297800
VVTS,3.45,270,1603299600
VVTS,2.3,250,1603301400
VVTS,3.45,290,1603303200
VVTS,3.45,290,1603305000
VVTS,3.45,260,1603306800
VVTS,2.3,270,1603308600
VVTS,2.3,280,1603310400
VVTS,3.45,280,1603312200
VVTS,3.45,280,1603314000
VVTS,3.45,310,1603315800
VVTS,3.45,300,1603317600
VVTS,3.45,320,1603319400
VVTS,2.3,,1603321200
VVTS,3.45,,1603323000
VVTS,3.45,,1603326600
VVTS,1.15,,1603328400
VVTS,3.45,,1603330200
VVTS,2.3,,1603332000
VVTS,4.6,10,1603333800
VVTS,3.45,,1603335600
VVTS,4.6,10,1603337400
VVTS,3.45,,1603339200
VVTS,4.6,,1603341000
VVTS,3.45,,1603342800
VVTS,4.6,360,1603344600
VVTS,4.6,,1603346400
VVTS,2.3,,1603348200
VVTS,3.45,,1603350000
VVTS,1.15,,1603351800
VVTS,2.3,,1603353600
VVTS,1.15,,1603355400
VVTS,4.6,340,1603357200
VVTS,3.45,,1603359000
VVTS,5.75,180,1603360800
VVTS,1.15,,1603362600
VVTS,6.9,250,1603364400
VVTS,4.6,250,1603366200
VVTS,4.6,260,1603368000
VVTS,2.3,300,1603369800
VVTS,4.6,280,1603371600
VVTS,3.45,270,1603373400
VVTS,4.6,280,1603375200
VVTS,4.6,290,1603377000
VVTS,4.6,310,1603378800
VVTS,4.6,320,1603380600
VVTS,4.6,330,1603382400
VVTS,5.75,330,1603384200
VVTS,2.3,,1603386000
VVTS,5.75,220,1603387800
VVTS,5.75,240,1603389600
VVTS,3.45,,1603391400
VVTS,3.45,280,1603393200
VVTS,4.6,290,1603395000
VVTS,4.6,270,1603396800
VVTS,4.6,310,1603398600
VVTS,5.75,330,1603400400
VVTS,5.75,330,1603402200
VVTS,6.9,330,1603404000
VVTS,4.6,320,1603405800
VVTS,4.6,320,1603407600
VVTS,4.6,340,1603409400
VVTS,5.75,350,1603411200
VVTS,6.9,10,1603413000
VVTS,8.05,360,1603414800
VVTS,5.75,350,1603416600
VVTS,6.9,360,1603418400
VVTS,5.75,10,1603420200
VVTS,5.75,360,1603422000
VVTS,4.6,350,1603423800
VVTS,4.6,320,1603425600
VVTS,6.9,360,1603427400
VVTS,5.75,350,1603429200
VVTS,4.6,330,1603431000
VVTS,5.75,290,1603432800
VVTS,2.3,,1603434600
VVTS,4.6,320,1603436400
VVTS,3.45,,1603438200
VVTS,1.15,,1603440000
VVTS,2.3,,1603441800
VVTS,2.3,320,1603443600
VVTS,4.6,190,1603445400
VVTS,4.6,,1603447200
VVTS,9.2,200,1603449000
VVTS,5.75,160,1603450800
VVTS,6.9,200,1603452600
VVTS,6.9,180,1603454400
VVTS,3.45,,1603456200
VVTS,2.3,,1603458000
VVTS,5.75,220,1603459800
VVTS,4.6,80,1603461600
VVTS,4.6,180,1603463400
VVTS,4.6,180,1603465200
VVTS,3.45,,1603467000
VVTS,4.6,200,1603468800
VVTS,4.6,210,1603470600
VVTS,4.6,200,1603472400
VVTS,3.45,200,1603474200
VVTS,0,0,1603476000
VVTS,2.3,290,1603477800
VVTS,3.45,260,1603479600
VVTS,4.6,250,1603481400
VVTS,3.45,260,1603483200
VVTS,2.3,290,1603485000
VVTS,3.45,290,1603486800
VVTS,3.45,290,1603488600
VVTS,3.45,280,1603490400
VVTS,3.45,310,1603492200
VVTS,3.45,340,1603494000
VVTS,4.6,320,1603495800
VVTS,4.6,320,1603497600
VVTS,2.3,,1603499400
VVTS,4.6,340,1603501200
VVTS,3.45,,1603503000
VVTS,4.6,350,1603504800
VVTS,4.6,30,1603506600
VVTS,1.15,,1603508400
VVTS,1.15,,1603510200
VVTS,3.45,,1603512000
VVTS,3.45,320,1603513800
VVTS,3.45,,1603515600
VVTS,4.6,280,1603517400
VVTS,2.3,,1603519200
VVTS,4.6,210,1603521000
VVTS,8.05,180,1603522800
VVTS,6.9,180,1603524600
VVTS,5.75,200,1603526400
VVTS,6.9,180,1603528200
VVTS,8.05,180,1603530000
VVTS,10.35,200,1603531800
VVTS,9.2,180,1603533600
VVTS,9.2,190,1603535400
VVTS,6.9,180,1603537200
VVTS,8.05,170,1603539000
VVTS,5.75,160,1603540800
VVTS,6.9,150,1603542600
VVTS,6.9,160,1603544400
VVTS,5.75,140,1603546200
VVTS,4.6,160,1603548000
VVTS,5.75,180,1603549800
VVTS,5.75,180,1603551600
VVTS,5.75,160,1603553400
VVTS,3.45,,1603555200
VVTS,2.3,,1603557000
VVTS,3.45,,1603558800
VVTS,4.6,180,1603560600
VVTS,4.6,180,1603562400
VVTS,4.6,190,1603564200
VVTS,2.3,180,1603566000
VVTS,3.45,210,1603567800
VVTS,2.3,,1603569600
VVTS,4.6,230,1603571400
VVTS,3.45,220,1603573200
VVTS,1.15,280,1603575000
VVTS,1.15,270,1603576800
VVTS,1.15,310,1603578600
VVTS,1.15,,1603580400
VVTS,2.3,,1603582200
VVTS,3.45,,1603584000
VVTS,2.3,,1603585800
VVTS,3.45,,1603587600
VVTS,3.45,,1603589400
VVTS,4.6,200,1603591200
VVTS,8.05,290,1603593000
VVTS,6.9,300,1603594800
VVTS,5.75,300,1603596600
VVTS,6.9,300,1603598400
VVTS,6.9,310,1603600200
VVTS,6.9,330,1603602000
VVTS,6.9,,1603603800
VVTS,6.9,310,1603605600
VVTS,5.75,310,1603607400
VVTS,4.6,340,1603609200
VVTS,2.3,,1603611000
VVTS,2.3,,1603612800
VVTS,5.75,310,1603614600
VVTS,3.45,,1603616400
VVTS,6.9,190,1603618200
VVTS,8.05,180,1603620000
VVTS,6.9,130,1603621800
VVTS,5.75,130,1603623600
VVTS,6.9,170,1603625400
VVTS,5.75,200,1603627200
VVTS,3.45,,1603629000
VVTS,5.75,210,1603630800
VVTS,5.75,220,1603632600
VVTS,6.9,230,1603634400
VVTS,5.75,210,1603636200
VVTS,2.3,200,1603638000
VVTS,1.15,310,1603639800
VVTS,1.15,300,1603641600
VVTS,3.45,270,1603643400
VVTS,5.75,270,1603645200
VVTS,4.6,260,1603647000
VVTS,4.6,260,1603648800
VVTS,3.45,280,1603650600
VVTS,3.45,270,1603652400
VVTS,4.6,260,1603654200
VVTS,2.3,280,1603656000
VVTS,2.3,270,1603657800
VVTS,3.45,310,1603659600
VVTS,3.45,,1603661400
VVTS,6.9,330,1603663200
VVTS,3.45,,1603665000
VVTS,4.6,360,1603666800
VVTS,2.3,340,1603668600
VVTS,3.45,,1603670400
VVTS,3.45,,1603672200
VVTS,3.45,,1603674000
VVTS,4.6,350,1603675800
VVTS,5.75,30,1603677600
VVTS,3.45,,1603679400
VVTS,2.3,290,1603681200
VVTS,3.45,,1603683000
VVTS,5.75,290,1603684800
VVTS,3.45,,1603686600
VVTS,6.9,290,1603690200
VVTS,5.75,280,1603692000
VVTS,9.2,260,1603693800
VVTS,8.05,290,1603695600
VVTS,9.2,280,1603697400
VVTS,8.05,280,1603699200
VVTS,10.35,280,1603701000
VVTS,10.35,280,1603702800
VVTS,9.2,280,1603704600
VVTS,8.05,280,1603706400
VVTS,8.05,280,1603708200
VVTS,5.75,280,1603710000
VVTS,6.9,280,1603711800
VVTS,6.9,270,1603713600
VVTS,4.6,280,1603715400
VVTS,4.6,260,1603717200
VVTS,3.45,270,1603719000
VVTS,2.3,290,1603720800
VVTS,3.45,280,1603722600
VVTS,2.3,280,1603724400
VVTS,3.45,290,1603726200
VVTS,3.45,290,1603728000
VVTS,3.45,300,1603729800
VVTS,2.3,,1603731600
VVTS,4.6,310,1603733400
VVTS,6.9,320,1603735200
VVTS,5.75,330,1603737000
VVTS,6.9,330,1603738800
VVTS,4.6,330,1603740600
VVTS,4.6,320,1603742400
VVTS,4.6,330,1603744200
VVTS,4.6,340,1603746000
VVTS,5.75,340,1603747800
VVTS,4.6,350,1603749600
VVTS,6.9,350,1603751400
VVTS,5.75,350,1603753200
VVTS,6.9,340,1603755000
VVTS,8.05,350,1603756800
VVTS,6.9,340,1603758600
VVTS,8.05,340,1603760400
VVTS,6.9,330,1603762200
VVTS,8.05,320,1603764000
VVTS,10.35,330,1603765800
VVTS,10.35,330,1603767600
VVTS,10.35,330,1603769400
VVTS,10.35,320,1603771200
VVTS,9.2,320,1603773000
VVTS,10.35,320,1603774800
VVTS,9.2,320,1603776600
VVTS,8.05,310,1603778400
VVTS,11.5,300,1603780200
VVTS,10.35,290,1603782000
VVTS,11.5,300,1603783800
VVTS,14.95,300,1603785600
VVTS,12.65,310,1603787400
VVTS,11.5,300,1603789200
VVTS,9.2,300,1603791000
VVTS,11.5,300,1603792800
VVTS,10.35,310,1603794600
VVTS,6.9,310,1603796400
VVTS,6.9,300,1603798200
VVTS,6.9,300,1603800000
VVTS,6.9,300,1603801800
VVTS,6.9,300,1603803600
VVTS,5.75,310,1603805400
VVTS,3.45,,1603807200
VVTS,6.9,290,1603809000
VVTS,5.75,280,1603810800
VVTS,5.75,280,1603812600
VVTS,4.6,290,1603814400
VVTS,5.75,290,1603816200
VVTS,5.75,280,1603818000
VVTS,6.9,270,1603819800
VVTS,8.05,290,1603821600
VVTS,5.75,290,1603823400
VVTS,4.6,300,1603825200
VVTS,8.05,300,1603827000
VVTS,6.9,290,1603828800
VVTS,6.9,280,1603830600
VVTS,8.05,280,1603832400
VVTS,5.75,290,1603834200
VVTS,6.9,280,1603836000
VVTS,8.05,280,1603837800
VVTS,5.75,300,1603839600
VVTS,6.9,280,1603841400
VVTS,8.05,280,1603843200
VVTS,6.9,280,1603846800
VVTS,10.35,270,1603848600
VVTS,8.05,280,1603850400
VVTS,10.35,280,1603852200
VVTS,13.8,290,1603854000
VVTS,13.8,280,1603855800
VVTS,13.8,280,1603857600
VVTS,12.65,290,1603859400
VVTS,12.65,300,1603861200
VVTS,12.65,290,1603863000
VVTS,12.65,280,1603864800
VVTS,14.95,260,1603866600
VVTS,11.5,280,1603868400
VVTS,13.8,280,1603870200
VVTS,12.65,280,1603872000
VVTS,13.8,280,1603873800
VVTS,11.5,290,1603875600
VVTS,13.8,300,1603877400
VVTS,10.35,300,1603879200
VVTS,6.9,290,1603881000
VVTS,5.75,290,1603882800
VVTS,5.75,290,1603884600
VVTS,4.6,300,1603886400
VVTS,3.45,,1603888200
VVTS,4.6,260,1603890000
VVTS,3.45,,1603891800
VVTS,3.45,260,1603893600
VVTS,4.6,230,1603895400
VVTS,3.45,,1603897200
VVTS,3.45,,1603899000
VVTS,4.6,190,1603900800
VVTS,5.75,200,1603902600
VVTS,6.9,210,1603904400
VVTS,5.75,200,1603906200
VVTS,4.6,210,1603908000
VVTS,4.6,190,1603909800
VVTS,5.75,220,1603911600
VVTS,5.75,220,1603913400
VVTS,5.75,210,1603915200
VVTS,5.75,220,1603917000
VVTS,6.9,210,1603918800
VVTS,5.75,200,1603920600
VVTS,5.75,190,1603922400
VVTS,3.45,,1603924200
VVTS,5.75,200,1603926000
VVTS,5.75,200,1603927800
VVTS,6.9,210,1603929600
VVTS,6.9,200,1603931400
VVTS,6.9,210,1603933200
VVTS,8.05,220,1603935000
VVTS,9.2,200,1603936800
VVTS,9.2,210,1603938600
VVTS,9.2,210,1603940400
VVTS,8.05,240,1603942200
VVTS,6.9,250,1603944000
VVTS,9.2,220,1603945800
VVTS,9.2,230,1603947600
VVTS,9.2,240,1603949400
VVTS,6.9,280,1603951200
VVTS,8.05,230,1603953000
VVTS,16.1,220,1603954800
VVTS,14.95,190,1603956600
VVTS,10.35,210,1603958400
VVTS,6.9,200,1603960200
VVTS,9.2,200,1603962000
VVTS,5.75,190,1603963800
VVTS,6.9,200,1603965600
VVTS,5.75,170,1603967400
VVTS,10.35,180,1603969200
VVTS,9.2,200,1603971000
VVTS,8.05,200,1603972800
VVTS,5.75,200,1603974600
VVTS,5.75,250,1603976400
VVTS,2.3,,1603978200
VVTS,0,0,1603980000
VVTS,2.3,280,1603981800
VVTS,0,0,1603983600
VVTS,0,0,1603985400
VVTS,0,0,1603987200
VVTS,0,0,1603989000
VVTS,0,0,1603990800
VVTS,0,0,1603992600
VVTS,1.15,,1603994400
VVTS,1.15,,1603996200
VVTS,4.6,260,1603998000
VVTS,3.45,260,1603999800
VVTS,2.3,270,1604001600
VVTS,1.15,280,1604003400
VVTS,1.15,320,1604005200
VVTS,1.15,310,1604007000
VVTS,1.15,290,1604008800
VVTS,0,0,1604010600
VVTS,3.45,50,1604012400
VVTS,4.6,80,1604014200
VVTS,3.45,70,1604016000
VVTS,1.15,,1604017800
VVTS,0,0,1604019600
VVTS,1.15,,1604021400
VVTS,2.3,,1604023200
VVTS,2.3,,1604025000
VVTS,3.45,290,1604026800
VVTS,6.9,300,1604028600
VVTS,5.75,290,1604030400
VVTS,5.75,290,1604032200
VVTS,4.6,300,1604034000
VVTS,5.75,290,1604035800
VVTS,3.45,310,1604037600
VVTS,3.45,,1604039400
VVTS,4.6,300,1604041200
VVTS,4.6,310,1604043000
VVTS,2.3,,1604044800
VVTS,2.3,,1604046600
VVTS,4.6,190,1604048400
VVTS,10.35,230,1604050200
VVTS,8.05,250,1604052000
VVTS,3.45,,1604053800
VVTS,2.3,,1604055600
VVTS,0,0,1604057400
VVTS,1.15,,1604059200
VVTS,8.05,130,1604061000
VVTS,9.2,130,1604062800
VVTS,9.2,140,1604064600
VVTS,6.9,140,1604066400
VVTS,6.9,140,1604068200
VVTS,5.75,150,1604070000
VVTS,6.9,150,1604071800
VVTS,3.45,,1604073600
VVTS,4.6,170,1604075400
VVTS,4.6,200,1604077200
VVTS,2.3,,1604079000
VVTS,4.6,200,1604080800
VVTS,3.45,270,1604082600
VVTS,4.6,270,1604084400
VVTS,3.45,270,1604086200
VVTS,2.3,270,1604088000
VVTS,3.45,260,1604089800
VVTS,3.45,,1604091600
VVTS,3.45,280,1604093400
VVTS,1.15,290,1604095200
VVTS,2.3,310,1604097000
VVTS,2.3,310,1604098800
VVTS,2.3,310,1604100600
VVTS,2.3,300,1604102400
VVTS,2.3,,1604104200
VVTS,3.45,290,1604106000
VVTS,2.3,,1604107800
VVTS,1.15,,1604109600
VVTS,1.15,100,1604111400
VVTS,1.15,,1604113200
VVTS,1.15,,1604115000
VVTS,3.45,,1604116800
VVTS,2.3,,1604118600
VVTS,1.15,,1604120400
VVTS,3.45,,1604122200
VVTS,2.3,,1604124000
VVTS,6.9,350,1604125800
VVTS,5.75,250,1604127600
VVTS,5.75,260,1604129400
VVTS,8.05,270,1604131200
VVTS,6.9,260,1604133000
VVTS,6.9,300,1604134800
VVTS,5.75,270,1604136600
VVTS,9.2,350,1604138400
VVTS,16.1,170,1604140200
VVTS,9.2,210,1604142000
VVTS,4.6,240,1604143800
VVTS,1.15,,1604145600
VVTS,3.45,300,1604147400
VVTS,4.6,310,1604149200
VVTS,2.3,,1604151000
VVTS,2.3,,1604152800
VVTS,4.6,260,1604154600
VVTS,4.6,240,1604156400
VVTS,2.3,,1604158200
VVTS,0,0,1604160000
VVTS,4.6,300,1604161800
VVTS,2.3,290,1604163600
VVTS,1.15,,1604165400
VVTS,1.15,300,1604167200
VVTS,2.3,,1604169000
VVTS,1.15,,1604170800
VVTS,3.45,,1604172600
VVTS,3.45,,1604174400
VVTS,1.15,,1604176200
VVTS,2.3,330,1604178000
VVTS,1.15,310,1604179800
VVTS,1.15,330,1604181600
VVTS,2.3,,1604183400
VVTS,4.6,330,1604185200
VVTS,3.45,350,1604187000
VVTS,5.75,360,1604188800
VVTS,5.75,350,1604190600
VVTS,4.6,330,1604192400
VVTS,6.9,320,1604194200
VVTS,8.05,330,1604196000
VVTS,8.05,330,1604197800
VVTS,5.75,320,1604199600
VVTS,4.6,300,1604201400
VVTS,3.45,,1604203200
VVTS,4.6,300,1604205000
VVTS,5.75,280,1604206800
VVTS,3.45,,1604208600
VVTS,8.05,320,1604210400
VVTS,4.6,310,1604212200
VVTS,5.75,330,1604214000
VVTS,8.05,310,1604215800
VVTS,4.6,340,1604217600
VVTS,5.75,290,1604219400
VVTS,4.6,310,1604221200
VVTS,4.6,310,1604223000
VVTS,5.75,310,1604224800
VVTS,4.6,300,1604226600
VVTS,3.45,300,1604228400
VVTS,1.15,,1604230200
VVTS,5.75,120,1604232000
VVTS,4.6,110,1604233800
VVTS,5.75,110,1604235600
VVTS,5.75,90,1604237400
VVTS,2.3,,1604239200
VVTS,3.45,,1604241000
VVTS,5.75,140,1604242800
VVTS,5.75,160,1604244600
VVTS,8.05,120,1604246400
VVTS,5.75,130,1604248200
VVTS,3.45,,1604250000
VVTS,4.6,140,1604251800
VVTS,6.9,210,1604253600
VVTS,3.45,250,1604255400
VVTS,4.6,220,1604257200
VVTS,3.45,,1604259000
VVTS,1.15,,1604260800
VVTS,1.15,320,1604262600
VVTS,1.15,340,1604264400
VVTS,3.45,330,1604266200
VVTS,2.3,300,1604268000
VVTS,2.3,310,1604269800
VVTS,2.3,320,1604271600
VVTS,3.45,340,1604273400
VVTS,3.45,,1604275200
VVTS,4.6,310,1604277000
VVTS,4.6,280,1604278800
VVTS,4.6,300,1604280600
VVTS,6.9,320,1604282400
VVTS,8.05,290,1604284200
VVTS,5.75,300,1604286000
VVTS,5.75,290,1604287800
VVTS,5.75,300,1604289600
VVTS,8.05,260,1604291400
VVTS,6.9,290,1604293200
VVTS,6.9,300,1604295000
VVTS,8.05,330,1604296800
VVTS,8.05,350,1604298600
VVTS,8.05,340,1604300400
VVTS,6.9,350,1604302200
VVTS,5.75,20,1604304000
VVTS,4.6,10,1604305800
VVTS,3.45,,1604307600
VVTS,1.15,,1604309400
VVTS,1.15,,1604311200
VVTS,0,0,1604313000
VVTS,0,0,1604314800
VVTS,2.3,,1604316600
VVTS,5.75,180,1604318400
VVTS,4.6,170,1604320200
VVTS,3.45,,1604322000
VVTS,4.6,,1604323800
VVTS,3.45,,1604325600
VVTS,2.3,,1604327400
VVTS,2.3,,1604329200
VVTS,4.6,200,1604331000
VVTS,3.45,,1604332800
VVTS,2.3,,1604334600
VVTS,2.3,,1604336400
VVTS,1.15,,1604338200
VVTS,0,0,1604340000
VVTS,2.3,190,1604341800
VVTS,5.75,200,1604343600
VVTS,2.3,,1604345400
VVTS,3.45,330,1604347200
VVTS,2.3,330,1604349000
VVTS,1.15,320,1604350800
VVTS,3.45,320,1604352600
VVTS,2.3,330,1604354400
VVTS,2.3,320,1604356200
VVTS,2.3,20,1604358000
VVTS,3.45,,1604359800
VVTS,3.45,320,1604361600
VVTS,5.75,360,1604363400
VVTS,5.75,10,1604365200
VVTS,2.3,,1604367000
VVTS,5.75,30,1604368800
VVTS,4.6,350,1604370600
VVTS,5.75,360,1604372400
VVTS,6.9,310,1604374200
VVTS,3.45,,1604376000
VVTS,5.75,,1604377800
VVTS,5.75,10,1604379600
VVTS,3.45,,1604381400
VVTS,3.45,,1604383200
VVTS,2.3,,1604385000
VVTS,3.45,,1604386800
VVTS,4.6,90,1604388600
VVTS,3.45,,1604390400
VVTS,1.15,210,1604392200
VVTS,2.3,,1604394000
VVTS,2.3,,1604395800
VVTS,2.3,,1604397600
VVTS,2.3,,1604399400
VVTS,6.9,250,1604401200
VVTS,5.75,260,1604403000
VVTS,3.45,270,1604404800
VVTS,4.6,260,1604406600
VVTS,6.9,,1604408400
VVTS,4.6,170,1604410200
VVTS,5.75,130,1604412000
VVTS,5.75,150,1604413800
VVTS,3.45,,1604415600
VVTS,4.6,160,1604417400
VVTS,3.45,,1604419200
VVTS,3.45,,1604421000
VVTS,4.6,150,1604422800
VVTS,2.3,,1604424600
VVTS,6.9,120,1604426400
VVTS,5.75,120,1604428200
VVTS,4.6,150,1604430000
VVTS,1.15,,1604431800
VVTS,1.15,,1604433600
VVTS,3.45,90,1604435400
VVTS,2.3,40,1604437200
VVTS,1.15,,1604439000
VVTS,1.15,,1604440800
VVTS,3.45,340,1604442600
VVTS,2.3,300,1604444400
VVTS,4.6,310,1604446200
VVTS,2.3,,1604448000
VVTS,2.3,,1604449800
VVTS,3.45,,1604451600
VVTS,3.45,,1604453400
VVTS,3.45,,1604455200
VVTS,1.15,,1604457000
VVTS,5.75,300,1604458800
VVTS,8.05,280,1604460600
VVTS,8.05,300,1604462400
VVTS,6.9,270,1604464200
VVTS,5.75,280,1604466000
VVTS,4.6,290,1604467800
VVTS,3.45,,1604469600
VVTS,5.75,300,1604471400
VVTS,6.9,260,1604473200
VVTS,5.75,290,1604475000
VVTS,4.6,280,1604476800
