flight,date,type,route,v_ABBEY,a_ABBEY,t_ABBEY,ABBEY,v_MUSEL,a_MUSEL,t_MUSEL,MUSEL,v_TAMAR,a_TAMAR,t_TAMAR,TAMAR,v_TD,a_TD,t_TD,TD,v_GUAVA,a_GUAVA,t_GUAVA,GUAVA,v_SOKOE,a_SOKOE,t_SOKOE,SOKOE,v_LIMES,a_LIMES,LIMES,entry_time,arrival_time,appear_time,appear_lat,appear_lon,appear_alt,appear_heading,appear_speed,v_CANTO,a_CANTO,t_CANTO,CANTO,v_MURRY,a_MURRY,t_MURRY,MURRY,v_SILVA,a_SILVA,t_SILVA,SILVA,h_ABBEY,v_SIERA,a_SIERA,t_SIERA,SIERA,v_BETTY,a_BETTY,t_BETTY,BETTY,v_MANGO,a_MANGO,t_MANGO,MANGO,h_BETTY,h_CANTO,v_BORDA,a_BORDA,t_BORDA,BORDA,v_ROCCA,a_ROCCA,t_ROCCA,ROCCA,h_ROCCA,h_TD,h_GUAVA,h_LIMES
CX97,2018-05-12,B748,ABBEY3A,294.9854834894365,15047.459610651384,96.97694611549377,1526122041.9219387,285.5532797746095,13228.039934261109,194.41087079048157,1526122138.8988848,278.6255047800307,11821.027098455457,156.06991362571716,1526122333.3097556,273.33952946748394,10930.650594085813,184.39514589309692,1526122489.3796692,266.86736624921735,9174.093412022594,158.4129340648651,1526122673.774815,254.36404382006612,6089.106075054622,49.39991068840027,1526122832.1877491,234.88924495076589,5128.615988643733,1526122881.5876598,1526122041.9219387,1526122881.5876598,1526121315,22.2843,115.3867,24600,268,343,,,,,,,,,,,,,414.89904141426086,,,,,,,,,,,,,,,,,,,,,,,,,,
KA701,2018-05-12,A320,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,218.44573597259023,5056.621397030608,1526117568.2814415,1526117109.6122043,1526117568.2814415,1526116786,22.0773,113.463,20825,136,415,300.20892837312624,14299.620488617482,100.30265188217163,1526117109.6122043,291.7239217250741,11839.006589400307,94.19797992706299,1526117209.9148562,282.937743802974,9615.6615704461,264.1686053276062,1526117304.1128361,,,,,,,,,,,,,,,,,,,,,,,,,,,
UL892,2018-05-12,A21N,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,223.1014894030736,3520.429415999796,1526116370.2387404,1526115978.4247353,1526116370.2387404,1526115750,21.5164,113.2737,19875,64,448,368.1052943871435,11534.119018980007,74.21113896369934,1526115978.4247353,338.00156279276257,9162.098455944042,81.70200991630554,1526116052.6358743,301.3531833738188,7341.733844736834,235.90085625648499,1526116134.3378842,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX411,2018-05-12,B773,ABBEY3A,298.6967976374921,16719.990816438585,100.26777029037476,1526118117.6680722,292.3611967604407,15411.551504873618,190.30337047576904,1526118217.9358425,280.3365332510592,12928.19708445788,152.52192544937134,1526118408.239213,270.84641489018077,10986.561302890816,187.37296390533447,1526118560.7611384,263.4267385499835,9353.497576492906,215.3993480205536,1526118748.1341023,232.05375399462216,6084.406949058877,66.36770606040955,1526118963.5334504,227.9549421753938,5060.356207002984,1526119029.9011564,1526118117.6680722,1526119029.9011564,1526117769,22.2856,115.4369,21950,268,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PO969,2018-05-12,B744,ABBEY3A,348.67861971669385,17504.21329542525,87.08182740211487,1526079564.7242465,331.39222709769143,16032.270465273348,165.2772319316864,1526079651.806074,298.5834631771346,13238.591883316161,132.50524830818176,1526079817.0833058,272.28018254950746,10998.857649422349,187.7557816505432,1526079949.5885541,263.66752970500295,9649.379725795923,342.79525232315063,1526080137.3443358,195.6784439341491,4566.72540023916,60.29878330230713,1526080480.139588,189.246573726005,3776.1413538214492,1526080540.4383714,1526079564.7242465,1526080540.4383714,1526079281,22.2842,115.3889,22300,268,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA809,2018-05-12,A321,ABBEY3A,377.88222827512465,16386.001628600174,72.55858826637268,1526136154.4958787,363.89461240867644,14211.811774614886,152.4848916530609,1526136227.054467,357.0382725655899,12385.524955537227,123.43324637413025,1526136379.5393586,352.1206133425221,11033.168669193583,144.55667448043823,1526136502.972605,334.2111052880235,8147.74990939631,142.2576801776886,1526136647.5292795,278.7149772531707,3555.6407234137687,39.80698013305664,1526136789.7869596,249.79561093144542,2990.261232864669,1526136829.5939398,1526136154.4958787,1526136829.5939398,1526135894,22.3901,115.4455,26000,258,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VJ876,2018-05-12,A320,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,213.90345193877286,4012.8910415449636,1526117142.9714134,1526116704.053868,1526117142.9714134,1526116363,21.4313,113.2696,24025,70,389,310.74597902960994,15476.627514649272,98.4141685962677,1526116704.053868,293.9714050193844,12330.17253621726,91.53196334838867,1526116802.4680367,274.0,9125.0,248.97141337394714,1526116894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX883,2018-05-12,B77W,ABBEY3A,368.9710336421866,17401.411690580626,80.08547019958496,1526075409.8494036,361.29557267778137,16025.621517715525,151.99825477600098,1526075489.9348738,346.72792800697,13414.43992577764,123.82686495780945,1526075641.9331286,334.30129105622024,11097.048536444836,160.54481291770935,1526075765.7599936,320.84382711984017,9264.294527981734,151.80210900306702,1526075926.3048065,273.70666788686253,5639.264240731396,42.47133731842041,1526076078.1069155,252.19089514571,4777.386189321375,1526076120.5782528,1526075409.8494036,1526076120.5782528,1526075119,22.286,115.4521,23100,268,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX162,2018-05-12,B77W,BETTY2A,,,,,,,,,,,,,,,,,267.2652153704991,9105.716672681023,233.63884973526,1526118137.587319,242.12373217447228,5617.406152422067,48.03720545768738,1526118371.2261686,240.54874183578855,4918.504189631163,1526118419.263374,1526117642.4616296,1526118419.263374,1526117395,21.1881,114.9011,21800,319,403,,,,,,,,,,,,,,,,,,363.66388566262066,15030.088489491414,72.10586142539978,1526117642.4616296,350.76661202439726,13422.74657280727,423.0198278427124,1526117714.567491,,,,,,,,,,,,,,
KA251,2018-05-12,A321,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,231.0,4050.0,1526072238.9223568,1526072093.6596475,1526072238.9223568,1526071816,21.5614,113.4437,17550,38,424,359.29629446991635,13024.09313649674,96.31035804748535,1526071956.470739,314.93376676611746,9921.014773795781,83.97118186950684,1526072052.781097,276.25491687680767,7215.499367030587,102.17007803916931,1526072136.7522788,,296.10426744700305,8603.92544318415,-137.18890857696533,1526072093.6596475,,,,,,,,,,,,,,,,,,,,,,
KA943,2018-05-12,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,223.5745573825736,4764.9114765147215,1526124302.8016064,1526123765.3884118,1526124302.8016064,1526123270,22.0755,113.4461,19000,131,383,291.756949363473,12345.67103418808,109.43886733055115,1526123765.3884118,283.90690403216894,10590.955018955414,95.43603706359863,1526123874.827279,277.0612811273703,9060.756957882772,332.5382902622223,1526123970.2633162,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX451,2018-05-12,B773,ABBEY3A,333.00914555259726,15918.544439240526,91.37988567352295,1526128754.8234437,323.6819086949459,14742.501531101872,173.43449306488037,1526128846.2033293,305.979275516471,12510.430391207208,139.33812355995178,1526129019.6378224,293.6397385906214,11000.0,173.54313397407532,1526129158.975946,283.29488297036534,8681.854418956782,153.55853247642517,1526129332.51908,259.33177520119443,5591.5887600597225,51.94678473472595,1526129486.0776124,245.87964655333397,4740.973491500048,1526129538.0243971,1526128754.8234437,1526129538.0243971,1526128461,22.284,115.3828,19700,268,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9S82,2018-05-12,B77L,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,236.69129508292087,3376.847131219064,1526137640.6324809,1526137128.3849592,1526137640.6324809,1526136930,22.2897,113.279,22825,139,449,353.11650054567576,9990.287922898719,38.26079201698303,1526137301.485493,318.5503579065915,8823.448684580984,81.7569854259491,1526137339.746285,282.0993459272951,6786.289309919895,219.12921047210693,1526137421.5032704,,422.37708739869,18320.544346731825,173.10053372383118,1526137128.3849592,,,,,,,,,,,,,,,,,,,,,,
MU723,2018-05-12,A321,ABBEY3A,316.049446377806,14375.851706715417,85.76181602478027,1526129005.0147157,303.642718106535,12862.475668643634,184.8871293067932,1526129090.7765317,296.8860456105272,11680.057981842261,148.65628123283386,1526129275.663661,292.30623045648485,11000.0,173.39718413352966,1526129424.3199422,274.95728659568914,8907.546431583396,154.4563512802124,1526129597.7171264,250.9783152913413,5087.6911367459015,57.43729376792908,1526129752.1734776,243.7986535786906,3771.419822759942,1526129809.6107714,1526129005.0147157,1526129809.6107714,1526128713,22.366,115.4163,20375,268,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EK380,2018-05-12,A388,SIERA7C,,,,,,,,,,,,,,,,,,,,,,,,,235.33797800423875,3130.0696700635813,1526131238.2902462,1526129980.0,1526131238.2902462,1526129754,22.3455,113.3205,25275,132,435,293.3108026313216,13149.464785262351,105.28219437599182,1526130712.244402,283.94142701701713,11102.995901085324,91.813720703125,1526130817.5265963,275.7706509488708,9318.326391463892,328.9499292373657,1526130909.340317,,339.0,18975.0,249.46633791923523,1526129980.0,,,,,,,,,,,301.0234971282679,18975.0,360.9576151371002,1526130229.466338,304.15196670528394,15517.403254048859,121.82044887542725,1526130590.423953,,,,
KA825,2018-05-12,A320,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,237.12277121796487,5735.737060956984,1526093875.0775962,1526093230.640085,1526093875.0775962,1526092997,22.385,113.38,27000,157,475,301.55604376813966,15549.322248804338,172.60013484954834,1526093435.6190517,288.721162780685,11434.264523994914,51.22338151931763,1526093608.2191865,287.46671261843835,10070.049972551695,215.6350281238556,1526093659.442568,,367.36093648437344,20763.266025712226,204.97896671295166,1526093230.640085,,,,,,,,,,,,,,,,,,,,,,
CX100,2018-05-12,B77W,BETTY2A,,,,,,,,,,,,,,,,,238.75592125894812,7132.878346210734,231.95656824111938,1526132331.0782835,228.70040220023844,4923.542231025037,71.5652129650116,1526132563.0348518,228.4482535298321,4334.1372889826725,1526132634.6000648,1526131679.7038207,1526132634.6000648,1526130731,21.1308,114.9359,24000,315,352,,,,,,,,,,,,,,,,,,297.11565478414127,14798.730376106627,96.63865113258362,1526131679.7038207,288.78704801048366,13025.084617226586,554.7358117103577,1526131776.3424718,421.61192989349365,,,,,,,,,,,,,
LD842,2018-05-12,A333,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,241.72909067222488,3537.7254429390196,1526062402.117746,1526062259.874223,1526062402.117746,1526061977,21.556,113.3987,14875,31,411,346.76159177303134,10563.761590719809,94.22291040420532,1526062137.9783921,309.16195053919296,8040.333287675002,82.1547417640686,1526062232.2013025,276.3781105576345,5840.1083127221955,87.76170182228088,1526062314.3560443,,298.1190749226086,7299.211724716738,-121.89583086967468,1526062259.874223,,,,,,,,,,,,,,,,,,,,,,
K4253,2018-05-12,B744,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,247.86421509344206,3114.9736499984565,1526145382.8327115,1526144940.373881,1526145382.8327115,1526144670,22.2759,113.2181,24200,165,389,328.0,12625.0,31.72759485244751,1526145101.0,320.4714181514105,11320.942072655034,45.29371404647827,1526145132.7275949,308.293252165687,9449.112127064082,204.8114025592804,1526145178.021309,,364.957128060425,18218.56920906375,160.62611889839172,1526144940.373881,,,,,,,,,,,,,,,,,,,,,,
SU212,2018-05-12,B77W,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,220.25249534243446,4396.533904963907,1526088008.734046,1526087582.6624207,1526088008.734046,1526087319,22.0603,113.5584,19000,183,351,314.51687896461493,12315.647551333137,80.049161195755,1526087582.6624207,309.52403484744764,10754.566621015047,89.28841805458069,1526087662.711582,271.0,8425.0,256.73404598236084,1526087752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA397,2018-05-12,A321,ABBEY3A,287.3395912709012,14476.365368196635,96.11320686340332,1526089117.911251,280.5623779615378,12997.700646153695,199.34781408309937,1526089214.024458,273.7048594754057,11694.661151638575,160.58770394325256,1526089413.372272,266.1322600096302,11000.0,207.04639625549316,1526089573.959976,239.7316451479751,10349.968138337239,208.33332419395447,1526089781.0063722,229.0987994906232,7241.025401327581,69.36133098602295,1526089989.3396964,226.40821365568473,5788.767951647288,1526090058.7010274,1526089117.911251,1526090058.7010274,1526088733,22.289,115.4483,21300,272,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA876,2018-05-12,B738,BETTY2A,,,,,,,,,,,,,,,,,268.0313195549745,4938.863902614916,59.813416719436646,1526074180.4256632,255.17964840291833,3646.449604428817,49.37817859649658,1526074240.23908,249.7234125772317,3025.0,1526074289.6172585,1526073646.4056869,1526074289.6172585,1526073460,21.0851,114.5071,21925,1,422,,,,,,,,,,,,,,,,,,382.7188626366733,16488.659725189707,63.387752056121826,1526073646.4056869,369.1526213846531,15108.017376088235,470.63222432136536,1526073709.793439,,,,,,,,,,,,,,
CI5837,2018-05-12,B744,ABBEY3A,300.7908752750487,14881.407307470283,93.93476152420044,1526119826.14572,293.5757975749505,13941.365934044035,178.28353333473206,1526119920.0804815,279.8819368172632,12157.213883403037,146.5314347743988,1526120098.3640149,269.97015167527354,11000.0,184.33221316337585,1526120244.8954496,266.0644141269257,10453.196990856513,256.07224106788635,1526120429.2276628,245.60909965377934,5168.7520039911005,75.53838157653809,1526120685.2999039,224.7205714902443,4069.7186170547084,1526120760.8382854,1526119826.14572,1526120760.8382854,1526119537,22.2837,115.3632,17775,268,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX902,2018-05-12,B772,BETTY2A,,,,,,,,,,,,,,,,,260.09052582806066,7731.578642537916,140.18929171562195,1526133314.290549,252.47600796113238,5353.902852739102,52.98043203353882,1526133454.4798408,246.60119885121486,4449.26906854127,1526133507.4602728,1526132740.051517,1526133507.4602728,1526132508,21.1689,114.8955,23600,315,432,,,,,,,,,,,,,,,,,,394.9422724589137,15247.801705805105,74.94848299026489,1526132740.051517,351.0,13075.0,499.2905490398407,1526132815.0,,,,,,,,,,,,,,
UO764,2018-05-12,A321,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,251.94236418671483,3895.561980245367,1526070722.9809778,1526070349.3967192,1526070722.9809778,1526070092,21.4399,113.2969,23025,70,400,350.14063687647825,15231.110005937153,89.72527956962585,1526070349.3967192,332.7233766860493,12222.67415486306,76.87800121307373,1526070439.1219988,296.0,9825.0,206.98097777366638,1526070516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3075,2018-05-12,B738,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,209.0435534108163,4405.60068403439,1526091156.5954988,1526090711.246726,1526091156.5954988,1526089856,22.0993,113.5736,19000,189,371,291.46374358006017,12789.486289362,100.17936778068542,1526090711.246726,284.89707735386787,10936.404007700441,95.17698454856873,1526090811.4260938,271.5024997156668,9008.918239157065,249.99242043495178,1526090906.6030784,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA115,2018-05-12,A321,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,244.038479453375,3597.1163699356257,1526139823.608311,1526139280.0432863,1526139823.608311,1526139016,22.4783,113.6449,23750,189,428,315.94641300477986,10677.689848215196,58.40949320793152,1526139494.5905068,288.0,8750.0,57.113439083099365,1526139553.0,282.33225413010854,7245.867442221114,213.4948718547821,1526139610.113439,,385.3894888764063,16471.947008778825,214.54722046852112,1526139280.0432863,,,,,,,,,,,,,,,,,,,,,,
UO674,2018-05-12,A320,ABBEY3A,284.2585235064392,13626.988818169148,102.68196129798889,1526131248.462326,281.759165417888,13043.80526417387,194.88643670082092,1526131351.1442873,277.0154793320002,11936.945177466716,156.24605298042297,1526131546.030724,273.2123299684619,11049.543659307781,178.6582269668579,1526131702.276777,254.2759662050465,9921.78794414033,300.6968340873718,1526131880.935004,227.7546159711688,5830.3688485326975,63.536375522613525,1526132181.631838,213.05198365474297,5082.109882428884,1526132245.1682136,1526131248.462326,1526132245.1682136,1526130613,22.2862,115.458,23075,268,346,,,,,,,,,,,,,289.90921092033386,,,,,,,,,,,,,,,,,,,,,,,,,,
FD508,2018-05-12,A20N,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,225.44198786673226,4409.438139565614,1526091854.7384987,1526091364.9975026,1526091854.7384987,1526090293,21.4216,113.2396,24225,70,333,286.6719200851961,14145.86293290807,107.59848642349243,1526091364.9975026,289.2925923264956,11446.89040271722,90.91613364219666,1526091472.595989,274.6180426813728,9439.059603308882,291.22637605667114,1526091563.5121226,,,,,,,,,,,,,,,254.5594561100006,,,,,,,,,464.2803189754486,,,
CX748,2018-05-12,B77W,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,254.43071006626116,4416.104844785331,1526078225.4823995,1526077934.74853,1526078225.4823995,1526077692,21.4268,113.257,22450,70,481,393.04879268233316,12033.82021565253,72.83166432380676,1526077934.74853,360.9437475694784,9877.835922106571,69.41579103469849,1526078007.5801942,330.2851064673748,7824.285433192085,148.48641419410706,1526078076.9959853,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX463,2018-05-12,A333,ABBEY3A,354.5064830921565,16785.96886846879,86.33235883712769,1526080030.5631151,329.1228170419988,15520.27233327549,163.85453414916992,1526080116.895474,280.94587809370637,13118.043097254866,139.59015274047852,1526080280.750008,245.70747989542915,11279.889242810754,193.6134648323059,1526080420.3401608,237.29584220254,9236.230665670884,308.0749521255493,1526080613.9536257,226.17704844472237,5537.142777014402,156.1045253276825,1526080922.0285778,200.82208572935173,4047.192578245667,1526081078.1331031,1526080030.5631151,1526081078.1331031,1526079767,22.2834,115.3596,20650,268,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX382,2018-05-12,B77W,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,206.60858275164617,4916.287412746925,1526081724.1040292,1526081227.5731442,1526081724.1040292,1526080500,22.0627,113.5255,22275,161,400,288.75768938342554,12232.042373674065,109.96299004554749,1526081227.5731442,277.8867612762976,10596.788127086287,97.07263135910034,1526081337.5361342,266.34780861699534,9123.32668412279,289.49526357650757,1526081434.6087656,,,,,,,,,,,,,,,,,,,,,,,,,,,
FD502,2018-05-12,A320,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,236.9214653458719,4297.798559741508,1526131034.863881,1526130571.5455472,1526131034.863881,1526130239,21.3305,113.3351,22025,90,340,303.2527846759808,14202.428661105583,102.58089089393616,1526130571.5455472,291.45872502229764,11919.043856061115,91.89149403572083,1526130674.1264381,279.4970112872726,9844.581580218164,268.84594893455505,1526130766.0179322,,,,,,,,,,,,,,,,,,,,,,,,,,,
MF8015,2018-05-12,B738,ABBEY3A,281.09175201856436,14826.010242227725,123.66167449951172,1526124693.7403126,273.63867762823764,12737.129438589776,197.96625065803528,1526124817.401987,270.81719022491836,10995.42975562296,160.69010591506958,1526125015.3682377,270.0,10976.508193091773,178.9807870388031,1526125176.0583436,266.02491185584535,9666.059043239104,256.09631872177124,1526125355.0391307,226.0,5164.239863253742,65.3549439907074,1526125611.1354494,220.42397644302233,4071.6269729193723,1526125676.4903934,1526124693.7403126,1526125676.4903934,1526123999,22.2839,115.3819,23000,268,314,,,,,,,,,,,,,377.99151730537415,,,,,,,,,,,,,,,,,,,,,,,,,,
CX320,2018-05-12,B77W,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,204.25075300679137,4536.389306256404,1526081201.9819279,1526080637.2280278,1526081201.9819279,1526079885,22.079,113.4697,22525,139,408,288.77903857506493,11775.83234414773,112.90294122695923,1526080637.2280278,277.5820526612512,10551.162009824351,98.46194195747375,1526080750.130969,267.81723196334093,9483.134745990414,353.38901686668396,1526080848.592911,,,,,,,,,,,,,,,423.41994643211365,,,,,,,,,,,,
CX66,2018-05-12,B748,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,200.0,4299.774788423625,1526090727.0272505,1526089941.4121168,1526090727.0272505,1526089221,22.0612,113.526,19625,160,379,283.82356854270836,11837.181380115324,109.88876056671143,1526089941.4121168,286.9358409582649,11099.778794435322,95.50881576538086,1526090051.3008773,283.8214230507062,10684.523073427488,580.2175574302673,1526090146.809693,,,,,,,,,,,,,,,,,,,,,,,,,,,
OZ969,2018-05-12,B744,ABBEY3A,351.7713408374133,17889.731087547756,82.67909955978394,1526139596.918994,340.19626691228405,16679.609722647874,156.92085814476013,1526139679.5980935,318.22734677682354,14382.858981213367,130.57692503929138,1526139836.5189517,300.78881439895554,12924.800257124205,172.43287134170532,1526139967.0958767,283.0685385575733,9652.94779400265,165.4712519645691,1526140139.528748,255.0,6350.0,56.156156063079834,1526140305.0,253.0964014921327,4493.991454829391,1526140361.156156,1526139596.918994,1526140361.156156,1526139300,22.2861,115.4506,23525,268,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX702,2018-05-12,B773,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,230.16102280043674,5292.366297115442,1526134857.7957733,1526134384.2521348,1526134857.7957733,1526134162,21.4472,113.3194,21075,70,440,354.5344963222311,14249.084551882273,83.6845350265503,1526134384.2521348,300.4965708930324,12247.730923372588,92.79529523849487,1526134467.9366698,284.588806003906,11386.060325211574,297.06380820274353,1526134560.731965,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR306,2018-05-12,A333,BETTY2A,,,,,,,,,,,,,,,,,251.55159973742207,5977.934826042123,163.9204306602478,1526114177.8506122,248.0264291847999,3642.5093349299295,47.53172850608826,1526114341.7710428,230.19124179511923,3268.8248359023846,1526114389.3027713,1526113556.008159,1526114389.3027713,1526113298,21.1393,114.9272,21350,315,427,,,,,,,,,,,,,,,,,,381.24286104100014,15243.561327512147,90.78770709037781,1526113556.008159,301.8036172317368,13144.09559826733,531.0547461509705,1526113646.795866,,,,,,,,,,,,,,
TG638,2018-05-12,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,222.8577787250116,3964.6935437507,1526117250.6348882,1526116875.6002278,1526117250.6348882,1526116539,21.3906,113.2508,21775,86,334,335.3920045555181,12855.927107458572,90.86835289001465,1526116875.6002278,337.9825764138229,9373.304046511834,63.53141927719116,1526116966.4685807,286.0,7775.0,220.63488817214966,1526117030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH432,2018-05-12,B738,BETTY2A,,,,,,,,,,,,,,,,,252.96520646282917,8150.98346402875,257.69916558265686,1526118315.5355382,224.292113624031,4743.2806947674535,62.62794470787048,1526118573.2347038,219.90754247914484,3675.5611740745494,1526118635.8626485,1526117770.4650514,1526118635.8626485,1526117392,21.0321,114.6142,24125,47,365,,,,,,,,,,,,,,,,,,318.81762887283304,16020.222135612636,82.69850754737854,1526117770.4650514,314.46507584202976,14190.789689853138,462.3719792366028,1526117853.163559,,,,,,,,,,,,,,
HX647,2018-05-12,A320,ABBEY3A,371.65333951286664,17429.86549081644,81.4535460472107,1526085808.3463821,363.0408677999672,15919.033588638315,154.5948247909546,1526085889.7999282,346.69482002681275,13051.548936906978,124.30925917625427,1526086044.394753,334.20059929589365,10882.944896898714,157.06135630607605,1526086168.7040122,311.6240746766526,8739.982298530882,146.45852899551392,1526086325.7653685,262.72816934729894,5254.432088690123,54.7761025428772,1526086472.2238975,237.0,4300.0,1526086527.0,1526085808.3463821,1526086527.0,1526085542,22.2848,115.4067,23150,268,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA419,2018-05-12,B738,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,223.0507338471615,4876.2683461790375,1526116055.3663561,1526115484.2053866,1526116055.3663561,1526115263,22.2327,113.2143,22925,127,422,338.8705385243918,11099.756135994818,30.006428241729736,1526115657.9935718,331.0,10325.0,76.78469204902649,1526115688.0,276.28094071415717,9582.02351785393,290.5816640853882,1526115764.784692,,374.19580431488,17156.88942684563,173.7881851196289,1526115484.2053866,,,,,,,,,,,,,,,,,,,,,,
HX780,2018-05-12,A359,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,199.0,4050.0,1526080141.0,1526079419.8957207,1526080141.0,1526079096,21.4241,113.2481,23225,70,437,297.7041960947234,14860.58371416693,106.05151438713074,1526079419.8957207,286.2629538845036,12220.29705027006,97.66689038276672,1526079525.947235,274.5690311854512,10172.002727208184,517.3858745098114,1526079623.6141255,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR851,2018-05-12,A321,ABBEY3A,296.7956761841157,15958.93091300725,102.75175857543945,1526089224.5061967,290.80781146429274,14755.370104322847,195.01821899414062,1526089327.2579553,279.4431133883154,12471.06579105139,157.553382396698,1526089522.2761743,268.76724016094715,10919.896139107053,194.6583890914917,1526089679.8295567,249.41128915618054,10320.362349185752,207.05278611183167,1526089874.4879458,210.2901721928585,6278.026910139393,82.55083203315735,1526090081.540732,194.7340765326042,4616.062817259085,1526090164.091564,1526089224.5061967,1526090164.091564,1526088917,22.2846,115.4112,21950,268,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI915,2018-05-12,A359,ABBEY3A,347.51981436680495,17383.744817675637,81.86798286437988,1526113504.394035,330.10426164339265,15895.236037896806,155.3814206123352,1526113586.262018,297.050395776788,13070.119297161367,129.11537313461304,1526113741.6434386,272.3259022763094,11066.518045526189,191.56782269477844,1526113870.7588117,258.56917231344363,8637.724318044582,169.4594829082489,1526114062.3266344,247.24118477604236,5518.771408844899,50.21388268470764,1526114231.7861173,223.0,4350.0,1526114282.0,1526113504.394035,1526114282.0,1526113233,22.2849,115.4104,23100,268,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RU649,2018-05-12,B748,ABBEY3A,348.1392576742929,16925.007108640144,84.08374619483948,1526146179.8458366,331.29489475676485,15040.371421556063,159.58675146102905,1526146263.9295828,299.32513499124815,11463.426988774894,139.69879841804504,1526146423.5163343,261.8427527510657,9142.012302270248,199.04143476486206,1526146563.2151327,250.89322729399422,7357.915062710899,185.68720364570618,1526146762.2565675,242.02811439616417,5643.512814088373,71.8457145690918,1526146947.9437711,208.9248081453784,4656.484795148237,1526147019.7894857,1526146179.8458366,1526147019.7894857,1526145901,22.2844,115.3972,23175,268,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX8,2018-05-12,B763,BETTY2A,,,,,,,,,,,,,,,,,239.08861091349002,6153.166548094015,199.61849331855774,1526123503.4808433,211.2523689355315,4084.3453883058564,69.58550786972046,1526123703.0993366,204.7523103711966,4017.4329769396372,1526123772.6848445,1526122888.347072,1526123772.6848445,1526122599,21.1814,114.8826,19325,315,339,,,,,,,,,,,,,,,,,,307.38206321562626,13101.412643125248,92.12139701843262,1526122888.347072,307.6988806715845,13000.0,523.0123744010925,1526122980.468469,,,,,,,,,,,,,,
HX9252,2018-05-12,A332,ABBEY3A,347.63459164434477,17065.348498174033,84.17016983032227,1526082862.6447303,335.74692157131153,15582.805736192302,159.7508065700531,1526082946.8149002,313.1847134916203,12769.013119357242,131.3670461177826,1526083106.5657067,296.90286421577935,10724.75092832104,173.97516918182373,1526083237.9327528,282.5451803285534,7750.1612803875305,156.6608510017395,1526083411.907922,269.00848915060556,5016.510849394423,55.80928087234497,1526083568.568773,269.8414634919706,4183.536508029363,1526083624.378054,1526082862.6447303,1526083624.378054,1526082591,22.2841,115.3845,21850,268,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
